squirrelId,in_awake,in_asleep,out_awake,out_asleep,is_female,is_mast,year,start_dt,end_dt,durationInMinutes,inNestInMinutes,asleepInMinutes,meanSeason
19880,0.334953703703704,0.411342592592593,0.253703703703704,0,0,0,2016,26-Feb-2016,02-Mar-2016 23:59:00,8639,6448,3554,2
20634,0.322453703703704,0.453703703703704,0.223842592592593,0,0,0,2016,26-Feb-2016,28-Feb-2016 23:59:00,4319,3353,1960,2
20729,0.407710727969349,0.354621647509579,0.188697318007663,0.04897030651341,0,0,2017,24-Feb-2017,24-Mar-2017 23:59:00,41699,31835,16854,2
21332,0.28921783625731,0.411476608187134,0.298428362573099,0.00087719298245614,0,0,2017,26-Mar-2017,13-Apr-2017 23:59:00,27359,19171,11282,2
21387,0.395713601532567,0.423395593869732,0.175335249042146,0.00555555555555556,0,0,2017,24-Feb-2017,24-Mar-2017 23:59:00,41699,34206,17913,2
19981,0.316844729344729,0.410470085470085,0.250961538461538,0.0217236467236467,0,0,2017,24-Feb-2017,03-Apr-2017 23:59:00,56099,40846,24272,2
21468,0.459027777777778,0.344444444444444,0.152893518518519,0.0436342592592593,0,0,2017,24-Feb-2017,01-Mar-2017 23:59:00,8639,6942,3353,2
12653,0.423697916666667,0.437123842592593,0.136747685185185,0.00243055555555556,0,0,2017,25-Feb-2017,20-Mar-2017 23:59:00,34499,29750,15191,2
20139,0.430056423611111,0.433767361111111,0.132465277777778,0.0037109375,0,0,2017,16-Jan-2017,16-Feb-2017 23:59:00,46079,39805,20159,1
13401,0.443105158730159,0.435119047619048,0.12172619047619,4.96031746031746e-05,0,0,2017,16-Jan-2017,29-Jan-2017 23:59:00,20159,17705,8773,1
20986,0.413244047619048,0.439186507936508,0.146378968253968,0.00119047619047619,0,0,2017,16-Jan-2017,29-Jan-2017 23:59:00,20159,17185,8878,1
21389,0.406572420634921,0.450049603174603,0.143377976190476,0,0,0,2017,15-Jan-2017,11-Feb-2017 23:59:00,40319,34539,18146,1
21823,0.409275793650794,0.441865079365079,0.144742063492064,0.00411706349206349,0,0,2017,15-Jan-2017,11-Feb-2017 23:59:00,40319,34318,17982,1
21239,0.349198717948718,0.339476495726496,0.230217236467236,0.0811075498575499,0,0,2017,15-Jan-2017,22-Feb-2017 23:59:00,56159,38676,23620,1
20077,0.352729885057471,0.391954022988506,0.210799808429119,0.0445162835249042,0,0,2017,25-Jan-2017,22-Feb-2017 23:59:00,41759,31098,18227,2
11957,0.429138888888889,0.338361111111111,0.15525,0.07725,0,0,2017,25-Jan-2017,18-Feb-2017 23:59:00,35999,27630,14962,2
12018,0.439465969416053,0.411932493463275,0.148178960990941,0.000422576129730872,0,0,2017,16-Jan-2017,09-Mar-2017 14:05:00,75725,64473,31226,2
13179,0.36860632183908,0.410225095785441,0.198036398467433,0.023132183908046,0,0,2017,25-Jan-2017,22-Feb-2017 23:59:00,41759,32524,18097,2
20904,0.394257478632479,0.386565170940171,0.157852564102564,0.0613247863247863,0,0,2017,19-Dec-2016,13-Jan-2017 23:59:00,37439,29234,16769,3
19815,0.374821127946128,0.392655723905724,0.196254208754209,0.0362689393939394,0,0,2017,19-Dec-2016,22-Feb-2017 23:59:00,95039,72941,40765,2
21355,0.458993055555556,0.434409722222222,0.10625,0.000347222222222222,0,0,2017,19-Dec-2016,07-Jan-2017 23:59:00,28799,25730,12521,4
20729,0.471660052910053,0.419444444444444,0.105026455026455,0.00386904761904762,0,0,2017,18-Dec-2016,07-Jan-2017 23:59:00,30239,26947,12801,4
21332,0.418776709401709,0.448023504273504,0.122516025641026,0.0106837606837607,0,0,2017,19-Dec-2016,13-Jan-2017 23:59:00,37439,32453,17174,3
20223,0.445402298850575,0.407471264367816,0.145593869731801,0.00153256704980843,0,0,2017,19-Dec-2016,16-Jan-2017 23:59:00,41759,35616,17080,3
22068,0.416161616161616,0.442692550505051,0.140530303030303,0.000615530303030303,0,0,2017,19-Dec-2016,31-Jan-2017 23:59:00,63359,54417,28088,2
19890,0.435091145833333,0.406488715277778,0.158072916666667,0.000347222222222222,0,0,2017,31-Dec-2016,31-Jan-2017 23:59:00,46079,38780,18747,1
13487,0.383240740740741,0.393611111111111,0.199097222222222,0.0240509259259259,0,0,2017,02-Jan-2017,31-Jan-2017 23:59:00,43199,33560,18043,1
20712,0.425126262626263,0.445391414141414,0.129292929292929,0.000189393939393939,0,0,2017,22-Dec-2016,01-Jan-2017 23:59:00,15839,13789,7058,1
20914,0.252678571428571,0.295502645502645,0.281746031746032,0.170072751322751,0,0,2017,18-Dec-2016,07-Jan-2017 23:59:00,30239,16577,14079,4
22465,0.447751322751323,0.429596560846561,0.110251322751323,0.0124007936507937,0,0,2017,18-Dec-2016,07-Jan-2017 23:59:00,30239,26531,13366,4
21923,0.374338624338624,0.43015873015873,0.186375661375661,0.00912698412698413,0,0,2017,18-Dec-2016,07-Jan-2017 23:59:00,30239,24328,13284,4
20169,0.422944444444444,0.399888888888889,0.171027777777778,0.00613888888888889,0,0,2017,18-Dec-2016,11-Jan-2017 23:59:00,35999,29622,14617,3
12148,0.405654761904762,0.428703703703704,0.151124338624339,0.0145171957671958,0,0,2017,22-Dec-2016,11-Jan-2017 23:59:00,30239,25231,13403,3
13258,0.4046875,0.377973090277778,0.196006944444444,0.0213324652777778,0,0,2017,31-Dec-2016,31-Jan-2017 23:59:00,46079,36065,18400,1
12678,0.227083333333333,0.431944444444444,0.340972222222222,0,0,1,2014,2014-03-16 00:00:00,2014-03-16 23:59:00,1439,949,622,2
13048,0.215625,0.410706018518519,0.369618055555556,0.00405092592592593,0,1,2014,2014-03-16 00:00:00,2014-03-27 23:59:00,17279,10823,7167,2
12705,0.271609477124183,0.400122549019608,0.321486928104575,0.00678104575163399,0,1,2014,2014-03-18 00:00:00,2014-04-03 23:59:00,24479,16444,9961,2
19874,0.208680555555556,0.385416666666667,0.349131944444444,0.0567708333333333,0,1,2014,2014-03-25 00:00:00,2014-03-28 23:59:00,5759,3422,2547,2
12542,0.239305555555556,0.414583333333333,0.345,0.00111111111111111,0,1,2014,2014-03-22 00:00:00,2014-03-26 23:59:00,7199,4708,2993,2
12576,0.245833333333333,0.401388888888889,0.352083333333333,0.000694444444444444,0,1,2014,2014-03-17 00:00:00,2014-03-18 23:59:00,2879,1864,1158,2
13466,0.264351851851852,0.400771604938272,0.334876543209877,0,0,1,2014,2014-03-17 00:00:00,2014-03-25 23:59:00,12959,8620,5194,2
13179,0.276057451574648,0.456186585847938,0.267755962577415,0,0,1,2014,2014-03-20 17:31:47,2014-03-25 23:59:47,7588,5557,3462,2
21393,0.454583333333333,0.424548611111111,0.117118055555556,0.00375,0,0,2017,27-Nov-2016,16-Dec-2016 23:59:00,28799,25319,12335,1
21387,0.451535087719298,0.409100877192982,0.128764619883041,0.0105994152046784,0,0,2017,28-Nov-2016,16-Dec-2016 23:59:00,27359,23547,11483,1
19882,0.466423611111111,0.432048611111111,0.0970138888888889,0.00451388888888889,0,0,2017,27-Nov-2016,16-Dec-2016 23:59:00,28799,25876,12573,1
19981,0.476681286549708,0.368457602339181,0.147441520467836,0.00741959064327485,0,0,2017,28-Nov-2016,16-Dec-2016 23:59:00,27359,23123,10284,1
12747,0.341950757575758,0.424810606060606,0.223232323232323,0.0100063131313131,0,0,2017,27-Nov-2016,18-Dec-2016 23:59:00,31679,24291,13775,1
21247,0.424013157894737,0.452960526315789,0.113340643274854,0.00968567251461988,0,0,2017,28-Nov-2016,16-Dec-2016 23:59:00,27359,23994,12658,1
20004,0.376549145299145,0.40090811965812,0.178151709401709,0.0443910256410256,0,0,2017,02-Dec-2016,27-Dec-2016 23:59:00,37439,29108,16672,1
20199,0.435243055555556,0.425694444444444,0.133680555555556,0.00538194444444444,0,0,2017,28-Nov-2016,01-Dec-2016 23:59:00,5759,4959,2483,1
21367,0.427965465465465,0.449324324324324,0.120852102102102,0.00185810810810811,0,0,2017,28-Nov-2016,03-Jan-2017 23:59:00,53279,46742,24039,1
19905,0.421180555555556,0.464986559139785,0.112410394265233,0.00142249103942652,0,0,2017,27-Nov-2016,27-Jan-2017 23:59:00,89279,79117,41641,3
21331,0.40435298102981,0.389617208672087,0.158485772357724,0.0475440379403794,0,0,2017,28-Nov-2016,07-Jan-2017 23:59:00,59039,46876,25810,4
20739,0.409143518518519,0.36588955026455,0.189343584656085,0.0356233465608466,0,0,2017,29-Nov-2016,20-Feb-2017 23:59:00,120959,93748,48567,3
13401,0.36860119047619,0.383630952380952,0.245535714285714,0.00223214285714286,0,0,2016,11-Mar-2016,24-Mar-2016 23:59:00,20099,15165,7779,2
21599,0.330853174603175,0.400843253968254,0.268204365079365,9.92063492063492e-05,0,0,2016,11-Mar-2016,24-Mar-2016 23:59:00,20099,14751,8083,2
21487,0.275296694190417,0.336085708366628,0.345319482671875,0.0432981147710793,0,0,2016,20-Mar-2016 12:51:13,12-Apr-2016 23:59:13,33788,20658,12819,2
12236,0.346314102564103,0.291319444444444,0.223290598290598,0.139075854700855,0,0,2016,25-Mar-2016,19-Apr-2016 23:59:00,37439,23873,16114,2
20871,0.259027777777778,0.493055555555556,0.247916666666667,0,0,0,2016,25/03/2016 00:00:00.000,25/03/2016 23:59:00.000,1439,1083,710,2
19981,0.332291666666667,0.411458333333333,0.25625,0,0,0,2016,21-Mar-2016,24-Mar-2016 23:59:00,5759,4284,2370,2
12445,0.336382850241546,0.352173913043478,0.310929951690821,0.000513285024154589,0,0,2016,21-Mar-2016,12-Apr-2016 23:59:00,33119,22805,11681,2
19976,0.37133673662318,0.37620533182076,0.243382491964455,0.00907543959160522,0,0,2016,11-Mar-2016,25-Mar-2016 16:35:00,21095,15815,8151,2
19905,0.392824074074074,0.386728395061728,0.220447530864198,0,0,0,2016,11-Mar-2016,19-Mar-2016 23:59:00,12899,10103,5012,2
21355,0.213461538461538,0.394818376068376,0.391720085470085,0,0,0,2016,14-Sep-2016,26-Sep-2016 23:59:00,18719,11387,7391,4
12236,0.179594017094017,0.340117521367521,0.449626068376068,0.0306623931623932,0,0,2016,06-Sep-2016,18-Sep-2016 23:59:00,18719,9729,6941,4
19882,0.182638888888889,0.304220085470085,0.454273504273504,0.0588675213675214,0,0,2016,14-Sep-2016,26-Sep-2016 23:59:00,18719,9114,6797,4
20873,0.20892094017094,0.385309829059829,0.391452991452991,0.0143162393162393,1,0,2016,06-Sep-2016,18-Sep-2016 23:59:00,18719,11124,7481,4
19880,0.222115384615385,0.369444444444444,0.376762820512821,0.0316773504273504,0,0,2016,14-Sep-2016,26-Sep-2016 23:59:00,18719,11074,7509,4
21223,0.185096153846154,0.370405982905983,0.440117521367521,0.00438034188034188,1,0,2016,06-Sep-2016,18-Sep-2016 23:59:00,18719,10399,7016,4
21468,0.148842592592593,0.344598765432099,0.477314814814815,0.0292438271604938,0,0,2016,06-Sep-2016,14-Sep-2016 23:59:00,12959,6395,4845,4
21222,0.193464052287582,0.342647058823529,0.420138888888889,0.04375,0,0,2016,06-Sep-2016,22-Sep-2016 23:59:00,24479,13124,9459,4
20866,0.194978632478632,0.373717948717949,0.42542735042735,0.00587606837606838,0,0,2016,06-Sep-2016,18-Sep-2016 23:59:00,18719,10646,7106,4
20997,0.309166666666667,0.288194444444444,0.299722222222222,0.102916666666667,1,0,2016,06-Sep-2016,10-Sep-2016 23:59:00,7199,4301,2816,4
22049,0.251869658119658,0.384348290598291,0.346314102564103,0.0174679487179487,0,0,2016,14-Sep-2016,26-Sep-2016 23:59:00,18719,11910,7522,4
20750,0.257986111111111,0.29,0.421111111111111,0.0309027777777778,0,0,2015,08/07/2015 00:00:00.000,17/07/2015 23:59:00.000,14399,7891,4621,3
19509,0.158179012345679,0.342283950617284,0.490586419753086,0.00895061728395062,1,0,2015,09/07/2015 00:00:00.000,17/07/2015 23:59:00.000,12959,6486,4552,3
13205,0.305416666666667,0.299722222222222,0.383263888888889,0.0115972222222222,0,0,2015,08/07/2015 00:00:00.000,17/07/2015 23:59:00.000,14399,8714,4483,3
20364,0.253163580246914,0.351543209876543,0.391049382716049,0.00424382716049383,1,0,2015,09/07/2015 00:00:00.000,17/07/2015 23:59:00.000,12959,7837,4611,3
20389,0.199305555555556,0.358958333333333,0.433333333333333,0.00840277777777778,1,0,2015,08/07/2015 00:00:00.000,17/07/2015 23:59:00.000,14399,8039,5290,3
11818,0.228009259259259,0.319521604938272,0.449614197530864,0.00285493827160494,0,0,2015,09/07/2015 00:00:00.000,17/07/2015 23:59:00.000,12959,7096,4178,3
21465,0.127569444444444,0.289097222222222,0.554791666666667,0.0285416666666667,1,0,2015,08/07/2015 00:00:00.000,17/07/2015 23:59:00.000,14399,6000,4574,3
21370,0.170601851851852,0.336265432098765,0.490354938271605,0.00277777777777778,0,0,2015,09/07/2015 00:00:00.000,17/07/2015 23:59:00.000,12959,6569,4394,3
20317,0.193194444444444,0.329444444444444,0.470902777777778,0.00645833333333333,0,0,2015,20/07/2015 00:00:00.000,29/07/2015 23:59:00.000,14399,7526,4837,3
20439,0.202160493827161,0.321141975308642,0.457484567901235,0.019212962962963,1,0,2015,21-Jul-2015,29-Jul-2015 23:59:00,12959,6782,4411,3
20241,0.198263888888889,0.359236111111111,0.438402777777778,0.00409722222222222,1,0,2015,20/07/2015 00:00:00.000,29/07/2015 23:59:00.000,14399,8028,5232,3
11459,0.207175925925926,0.292206790123457,0.487885802469136,0.0127314814814815,0,0,2015,21/07/2015 00:00:00.000,29/07/2015 23:59:00.000,12959,6472,3952,3
20046,0.179012345679012,0.326311728395062,0.493981481481481,0.000694444444444444,1,0,2015,21/07/2015 00:00:00.000,29/07/2015 23:59:00.000,12959,6549,4238,3
20047,0.204475308641975,0.321527777777778,0.473456790123457,0.000540123456790123,0,0,2015,21/07/2015 00:00:00.000,29/07/2015 23:59:00.000,12959,6817,4174,3
21965,0.173302469135802,0.360416666666667,0.466280864197531,0,0,0,2015,21/07/2015 00:00:00.000,29/07/2015 23:59:00.000,12959,6917,4671,3
20760,0.209722222222222,0.370069444444444,0.417013888888889,0.00319444444444444,1,0,2015,20-Jul-2015,29-Jul-2015 23:59:00,14399,8349,5375,3
12678,0.335953282828283,0.344728535353535,0.281755050505051,0.0375631313131313,0,0,2015,23/01/2015 00:00:00.000,13/02/2015 23:59:00.000,31679,21564,12111,1
12003,0.368981481481481,0.465393518518519,0.165625,0,1,0,2015,25/01/2015 00:00:00.000,30/01/2015 23:59:00.000,8639,7209,4021,1
20495,0.378935185185185,0.44537037037037,0.175694444444444,0,0,0,2015,30/01/2015 00:00:00.000,01/02/2015 23:59:00.000,4319,3561,1924,1
12522,0.302353395061728,0.440933641975309,0.256712962962963,0,0,0,2015,25/01/2015 00:00:00.000,11/02/2015 23:59:00.000,25919,19266,11429,1
19880,0.348177083333333,0.403559027777778,0.240538194444444,0.00772569444444444,0,0,2015,02-Feb-2015 07:20:00,10-Feb-2015 07:19:00,11519,8660,4738,2
19611,0.361363636363636,0.434911616161616,0.203724747474747,0,1,0,2015,25/01/2015 00:00:00.000,04/02/2015 23:59:00.000,15839,12613,6889,1
19267,0.333537581699346,0.414052287581699,0.241789215686275,0.0106209150326797,1,0,2015,27/01/2015 00:00:00.000,12/02/2015 23:59:00.000,24479,18301,10396,1
13305,0.347159090909091,0.434027777777778,0.218813131313131,0,1,0,2015,23/01/2015 00:00:00.000,02/02/2015 23:59:00.000,15839,12374,6875,1
19583,0.332671957671958,0.427314814814815,0.240013227513228,0,1,0,2015,23/01/2015 00:00:00.000,12/02/2015 23:59:00.000,30239,22982,12922,1
13179,0.30167297979798,0.414930555555556,0.282859848484848,0.000536616161616162,0,0,2015,23/01/2015 00:00:00.000,13/02/2015 23:59:00.000,31679,22702,13162,1
20155,0.278566919191919,0.42477904040404,0.29665404040404,0,0,0,2015,29/01/2015 00:00:00.000,19/02/2015 23:59:00.000,31679,22282,13457,2
10999,0.238859338061466,0.360564420803782,0.393986406619385,0.00658983451536643,0,1,2014,2014-05-20 00:00:00,2014-07-05 23:59:00,67679,40569,24849,3
10990,0.203611111111111,0.313611111111111,0.470763888888889,0.0120138888888889,0,1,2014,2014-05-18 06:20:00,2014-06-07 06:19:00,28799,14896,9378,3
10418,0.226284722222222,0.29625,0.394166666666667,0.0832986111111111,0,1,2014,2014-05-19 00:00:00,2014-06-07 23:59:00,28799,15049,10931,3
12733,0.210802469135802,0.38831569664903,0.399680335097002,0.00120149911816578,0,1,2014,2014-05-18 00:00:00,2014-07-19 23:59:00,90719,54352,35337,3
11699,0.199100637522769,0.358128415300546,0.423451730418944,0.0193192167577413,0,1,2014,2014-05-20 00:00:00,2014-07-19 23:59:00,87839,48947,33155,3
10942,0.239192708333333,0.258940972222222,0.39296875,0.108897569444444,0,1,2014,2014-05-19 00:00:00,2014-06-03 23:59:00,23039,11477,8475,3
13037,0.229578189300412,0.348996913580247,0.409619341563786,0.0118055555555556,0,1,2014,2014-05-21 00:00:00,2014-06-16 23:59:00,38879,22495,14028,3
11466,0.15,0.337810283687943,0.506190898345154,0.00599881796690307,0,1,2014,2014-05-20 00:00:00,2014-07-05 23:59:00,67679,33015,23269,3
11914,0.15218545751634,0.34281045751634,0.498937908496732,0.00606617647058824,0,1,2014,2014-05-18 00:00:00,2014-06-20 23:59:00,48959,24235,17081,3
13036,0.200896990740741,0.378819444444444,0.419343171296296,0.000940393518518518,0,1,2014,2014-05-19 00:00:00,2014-07-05 23:59:00,69119,40070,26249,3
12730,0.229640921409214,0.313651761517615,0.453404471544715,0.00330284552845528,0,1,2014,2014-05-18 07:00:00,2014-06-28 06:59:00,59039,32076,18713,3
12326,0.176515151515152,0.325862794612795,0.49023569023569,0.00738636363636364,0,1,2014,2014-05-19 00:00:00,2014-06-20 23:59:00,47519,23873,15836,3
11940,0.224910394265233,0.339247311827957,0.42926747311828,0.00657482078853047,0,1,2014,2014-05-19 00:00:00,2014-07-19 23:59:00,89279,50368,30875,3
12047,0.177391975308642,0.335416666666667,0.479513888888889,0.00767746913580247,0,1,2014,2014-05-21 00:00:00,2014-06-07 23:59:00,25919,13292,8893,3
11870,0.140781810035842,0.319354838709677,0.530813172043011,0.00905017921146953,0,1,2014,2014-05-19 00:00:00,2014-07-19 23:59:00,89279,41081,29320,3
12313,0.21343253968254,0.356309523809524,0.423214285714286,0.00704365079365079,0,1,2014,2014-05-20 00:00:00,2014-06-23 23:59:00,50399,28715,18313,3
10990,0.163754480286738,0.318324372759857,0.514314516129032,0.00360663082437276,0,1,2014,2014-07-07 00:00:00,2014-08-06 23:59:00,44639,21520,14371,3
13034,0.230334595959596,0.312263257575758,0.420028409090909,0.0373737373737374,0,1,2014,2014-06-23 00:00:00,2014-08-05 23:59:00,63359,34379,22153,3
12608,0.153707627118644,0.313841807909605,0.513818267419962,0.0186322975517891,0,1,2014,2014-06-23 00:00:00,2014-08-20 23:59:00,84959,39723,28247,3
11466,0.116642720306513,0.344947318007663,0.522126436781609,0.0162835249042146,0,1,2014,2014-07-23 00:00:00,2014-08-20 23:59:00,41759,19276,15085,3
11914,0.136979016640447,0.324477631783032,0.515920320843766,0.0226230307327558,0,1,2014,2014-07-05 15:49:30,2014-08-05 23:59:30,45130,20826,15665,3
12326,0.233648484848485,0.283878787878788,0.430884848484848,0.0515878787878788,0,1,2014,2014-07-05 16:15:55,2014-07-19 23:59:55,20624,10674,6919,3
12313,0.19877580891974,0.349626311237276,0.420305604222572,0.0312922756204121,0,1,2014,2014-07-05 16:29:10,2014-08-05 23:59:10,45090,24728,17176,3
20488,0.182708333333333,0.273819444444444,0.509166666666667,0.0343055555555556,1,0,2015,2015-07-08 00:00:00,2015-07-17 23:59:00,14399,6574,4437,3
11729,0.282407407407407,0.3,0.396759259259259,0.0208333333333333,1,0,2015,2015-07-08 00:00:00,2015-07-10 23:59:00,4319,2516,1386,3
20766,0.157013888888889,0.335138888888889,0.478402777777778,0.0294444444444444,1,0,2015,2015-07-08 00:00:00,2015-07-17 23:59:00,14399,7087,5250,3
19531,0.245,0.293958333333333,0.425208333333333,0.0358333333333333,0,0,2015,2015-07-08 00:00:00,2015-07-17 23:59:00,14399,7761,4749,3
21465,0.240625,0.293402777777778,0.440763888888889,0.0252083333333333,0,0,2015,2015-07-08 00:00:00,2015-07-17 23:59:00,14399,7690,4588,3
21473,0.199444444444444,0.363680555555556,0.435763888888889,0.00111111111111111,0,0,2015,2015-07-08 00:00:00,2015-07-17 23:59:00,14399,8109,5253,3
21240,0.315621254494606,0.391330403515781,0.265081901717938,0.027966440271674,0,1,2019,04/04/2019 13:34:40.000,18/04/2019 11:17:40.000,20023,14156,8396,2
21964,0.276740947075209,0.405803156917363,0.284168987929434,0.0332869080779944,0,1,2019,07/04/2019 12:11:56.000,22/04/2019 11:10:56.000,21539,14702,9458,2
22506,0.282052477047118,0.395814885585124,0.316027403644498,0.00610523372326047,0,1,2019,08/04/2019 12:12:30.000,23/04/2019 09:48:30.000,21456,14545,8624,2
22671,0.327997557464998,0.412744798708946,0.248266236315261,0.0109914075107951,0,1,2019,03/04/2019 12:26:49.000,19/04/2019 10:32:49.000,22926,16983,9715,2
23523,0.228511842693282,0.328765082675406,0.359600774616416,0.0831223000148965,0,1,2019,09/04/2019 12:15:45.000,23/04/2019 11:53:45.000,20138,11223,8295,2
21816,0.249380308017392,0.387094152545817,0.332195538217725,0.0313300012190662,0,1,2019,08/04/2019 09:40:26.000,25/04/2019 11:48:26.000,24608,15663,10297,2
22803,0.293355366150635,0.39646025395721,0.297312576100191,0.0128718037919638,0,1,2019,23/04/2019 12:00:35.000,09/05/2019 11:15:35.000,22995,15863,9413,2
19421,0.324389690877485,0.413800922076941,0.261809387045575,0,0,1,2019,27/04/2019 11:15:25.000,06/05/2019 15:45:25.000,13230,9767,5475,2
20033,0.253689511714473,0.344120867089993,0.363477118458507,0.0387125027370265,0,1,2019,28/04/2019 12:24:25.000,14/05/2019 08:58:25.000,22834,13651,8742,2
19508,0.322502172024327,0.352736750651607,0.291529105125977,0.0332319721980886,0,1,2019,25/04/2019 11:02:09.000,11/05/2019 10:41:09.000,23019,15544,8885,2
22462,0.233177788147457,0.372235184321045,0.337984134391041,0.0566028931404573,0,1,2019,27/04/2019 12:15:24.000,12/05/2019 09:24:24.000,21429,12974,9190,2
22450,0.230391775060363,0.352208115896877,0.38527143858556,0.0321286704572007,0,1,2019,25/04/2019 11:37:36.000,13/05/2019 07:34:36.000,25677,14960,9869,2
23252,0.313750116289887,0.345380965671225,0.281747139268769,0.0591217787701181,0,1,2019,30/04/2019 12:13:21.000,15/05/2019 10:30:21.000,21497,14170,8696,3
21961,0.206485084306096,0.305274535235625,0.40717682663208,0.0810635538261997,0,1,2019,05/05/2019 10:18:48.000,21/05/2019 11:47:48.000,23129,11837,8936,3
23341,0.25036797173977,0.314037596198326,0.353336978005803,0.0822574540560999,1,1,2019,13/05/2019 11:33:42.000,15/06/2019 12:10:42.000,47557,26842,18847,3
21922,0.315360915492958,0.368705985915493,0.311487676056338,0.00444542253521127,0,1,2019,13/05/2019 14:06:03.000,29/05/2019 08:45:03.000,22719,15542,8478,3
20603,0.356592347921828,0.34654555463804,0.26667584182035,0.0301862556197816,0,1,2019,14/05/2019 09:36:50.000,29/05/2019 12:53:50.000,21797,15327,8212,3
21965,0.217282989490074,0.355780459322694,0.377189567925263,0.0497469832619696,0,1,2019,13/05/2019 12:12:25.000,22/05/2019 10:16:25.000,12844,7361,5209,3
21949,0.256618044300378,0.360669908157753,0.359697460831983,0.0230145867098865,0,1,2019,20/05/2019 09:06:43.000,26/05/2019 19:20:43.000,9254,5713,3551,3
21398,0.249886415265788,0.363925488414357,0.37267151294866,0.0135165833711949,0,1,2019,19/05/2019 08:46:09.000,25/05/2019 11:29:09.000,8803,5404,3323,3
23927,0.280674245393963,0.333986671893375,0.357016856134849,0.0283222265778126,0,1,2019,20/05/2019 09:04:58.000,27/05/2019 11:07:58.000,10203,6272,3697,3
23866,0.230232494001489,0.349182271987644,0.397997738492512,0.0225874955183541,1,1,2019,22/05/2019 11:32:23.000,16/06/2019 15:50:23.000,36258,21009,13480,3
20488,0.357869315950679,0.350349485588628,0.246465876070054,0.0453153223906385,1,1,2019,22/05/2019 11:33:38.000,26/06/2019 20:24:38.000,50931,36071,20152,3
22290,0.344323869081616,0.331545677195768,0.286289580933389,0.0378408727892276,1,1,2019,23/05/2019 14:50:18.000,03/08/2019 08:30:18.000,103300,69818,38158,3
23956,0.264137296159916,0.320291951604419,0.329103103629669,0.0864676486059968,1,1,2019,26/05/2019 10:17:18.000,16/06/2019 13:12:18.000,30415,17776,12372,3
23904,0.315160113498176,0.344457956132054,0.312119983785975,0.028261946583795,1,1,2019,25/05/2019 13:02:14.000,25/06/2019 09:07:14.000,44405,29291,16551,3
21953,0.3141813514981,0.390789278839035,0.284861049410139,0.0101683202527272,1,1,2019,27/05/2019 08:11:29.000,10/06/2019 09:49:29.000,20258,14282,8123,3
23894,0.233601911706136,0.349897368340431,0.337780705248001,0.0787200147054318,1,1,2019,28/05/2019 22:37:21.000,13/07/2019 06:38:21.000,65281,38092,27981,3
21944,0.309307084001548,0.292860697893049,0.305259083116739,0.0925731349886634,1,1,2019,29/05/2019 14:01:31.000,31/07/2019 08:55:31.000,90414,54445,34849,3
20760,0.281960431959584,0.34183803210877,0.32791971112279,0.0482818248088562,1,1,2019,30/05/2019 12:50:56.000,10/07/2019 11:56:56.000,58986,36796,23012,3
23867,0.272648316408338,0.351065606627472,0.340793693212186,0.0354923837520043,1,1,2019,03/06/2019 20:24:45.000,15/07/2019 10:15:45.000,59871,37343,23144,3
23787,0.232721840302835,0.33210528314786,0.378973755174902,0.0561991213744034,1,1,2019,08/06/2019 17:57:06.000,26/09/2019 10:50:06.000,157973,89228,61342,3
23869,0.248512828275184,0.282547491107243,0.404662075228941,0.0642776053886324,1,1,2019,28/06/2019 15:37:18.000,28/09/2019 09:46:18.000,132129,70169,45826,4
22101,0.297183662573412,0.325080085424453,0.330902963160705,0.0468332888414309,1,1,2019,20/06/2019 15:41:37.000,01/08/2019 06:36:37.000,59935,37296,22291,3
23201,0.450519717102443,0.34006643806258,0.192054222031719,0.0173596228032576,1,1,2019,06/07/2019 12:15:57.000,01/08/2019 10:22:57.000,37327,29511,13342,3
23903,0.274874700991001,0.338150700535368,0.355194213463948,0.0317803850096822,1,1,2019,24/07/2019 15:09:57.000,11/09/2019 09:40:57.000,70231,43054,25981,4
20760,0.310987415295257,0.265337608906099,0.335945062923524,0.087729912875121,1,1,2019,31/08/2019 11:11:54.000,23/09/2019 10:06:54.000,33055,19051,11671,4
19729,0.238152766952455,0.293764614185503,0.405689789555729,0.0623928293063133,1,1,2019,10/09/2019 14:41:28.000,28/09/2019 10:20:28.000,25659,13649,9139,4
22290,0.231096170936208,0.327498937444457,0.40809860515436,0.0333062864649743,1,1,2019,10/09/2019 11:55:58.000,28/09/2019 11:15:58.000,25880,14457,9338,4
20046,0.315508435226745,0.32680699582108,0.310529845741113,0.0471547232110612,1,1,2019,10/09/2019 13:04:30.000,07/10/2019 11:09:30.000,38765,24900,14497,4
