squirrel_id,isq,sex,is_preg,doy,days,year,byear,is_mast,RI,RI_odba,season,longevity,age,grid_cone_index,midden_cones,midden_cones_diff,traps_life,traps_rec,trap_wgt,qb,qb_day,qb_night,trans,trans_per,trans_day_ratio,trans_night,trans_day,qb_nest,litter_size
19516,27,1,0,126,4,2015,2013,0,0.0989371271581105,0.0634685360585861,2,0.950792141359285,-0.576664876152214,-0.863375453076608,NaN,NaN,-0.757999474374428,NaN,NaN,-0.172252406567241,1.10588863880417,-0.839702942163802,-0.798346143673095,0.694327291928104,0.841646006889655,-0.633799424544991,0.906081819892561,0.492361111111111,NaN
21276,28,1,0,126,5,2015,2013,0,0.276119849255673,0.126918164171197,2,0.421394487112879,-1.25596394202372,-0.863375453076608,NaN,NaN,-0.482839193056438,NaN,NaN,-1.64114894990811,-0.529545442556553,-0.790450939678271,-0.751714245607589,0.296036716182526,0.872476897136416,-1.00890853257462,0.787259286647673,0.383630952380952,NaN
20567,29,1,0,126,5,2015,2013,0,0.208538937927193,0.102830255456726,2,-1.74044429201871,-1.11600785307532,-0.863375453076608,NaN,NaN,-1.15108559054298,NaN,NaN,-1.2955262338279,-0.195388818610242,-0.807582070977586,-0.683980762383949,1.20641517502956,0.842844650535284,-0.510851345295197,1.20709890411294,0.415575396825397,NaN
12027,31,1,0,241,16,2016,2010,0,0.30297821990083,0.170283896927002,4,1.21786140574031,1.65068507601441,-0.667056747191785,-0.788035167006995,0.00411024662734417,0.26402442766382,NaN,NaN,-0.599764825412093,-0.244107969453307,-0.276754933077973,-0.251528523340712,-0.852878406160489,0.803389791929331,-0.862206153512232,-0.270701342688284,0.487345679012346,NaN
21279,32,1,0,241,15,2016,2014,0,0.312012014606652,0.181586865497163,4,1.0724745872607,-0.438415568776355,-0.667056747191785,-0.781765436074271,-0.00111421538720485,0.421258874131243,1.99667455884759,0.0777499224005736,-0.79334967422705,-0.306706462613082,-0.382326929312233,-0.200207384128954,-0.384412824212118,0.742976739490553,-0.216218181233119,-0.151555218666586,0.493464052287582,NaN
20729,33,1,0,241,15,2016,2014,0,0.218488725094516,0.111515355482832,4,0.0279019023148045,-0.325767984988618,-0.716484088539767,-0.881943805697015,0.0823627459671934,0.224715816046964,1.99667455884759,-0.00640072000392158,-0.60267512122113,0.0533190374326999,-0.463447874582519,-0.117624637275517,-0.0144256813217198,0.687243633698781,0.48996168197383,-0.126276307182135,0.499918300653595,NaN
21117,34,1,0,240,14,2016,2014,0,0.286163210064955,0.147356088516075,4,-0.559966537624488,-0.35136970857674,-0.667056747191785,-0.451764865999192,0.444317818335381,-0.836616697608139,2.26870770463198,-0.847907144048873,-1.06405019376523,-0.505522524643314,-0.426414399567824,-0.2624700860153,-0.394250247119073,0.752929108691188,-0.293244991654836,-0.114554231292167,0.485677083333333,NaN
20942,35,1,0,240,14,2016,2014,0,0.330302152912447,0.183314328160022,4,0.242821547023793,-0.494739360670224,-0.667056747191785,-0.642869203764998,-0.116854124715099,-0.129061688504737,2.26870770463198,0.414352492018554,-1.03781452218622,-0.6127058588463,-0.371005896771601,-0.339582051531443,-0.764404125990946,0.743104834686216,-0.367248771840222,-0.372745694155537,0.474652777777778,NaN
20198,36,1,0,241,15,2016,2013,0,0.297603243901114,0.132950068019541,4,-0.476211087848191,-0.257496722086959,-0.716484088539767,-0.651579738850592,-0.109595781387547,-0.0111358536541697,0.727186545187103,0.554603562692713,-1.03982162274417,-0.489927360656182,-0.439766604845231,-0.0415547253474291,0.326382664810761,0.697109963660484,0.522852250945113,0.0930794086022987,0.454248366013072,NaN
22068,37,1,0,241,15,2016,2015,0,0.280291338990719,0.144991891742213,4,-2.00909384790495,-1.42493531770533,-0.716484088539767,3.2093521455933,-3.32684580176034,-1.2297028137767,NaN,NaN,-0.694198906663971,-0.271416834390772,-0.35184359273551,-0.160348834385812,-0.205838588053661,0.768284287559154,-0.359388893225761,0.0400752393607071,0.511968954248366,NaN
12028,39,1,0,241,15,2016,2010,0,0.313326482690257,0.179396274576462,4,0.734292205145083,1.6916478337554,-0.667056747191785,0.0880127840224692,-0.725885871577431,-0.600765027907005,NaN,NaN,-0.71948837369423,-0.305637079939678,-0.309267692888684,-0.266638300367524,-0.68203655114288,0.783150817358456,-0.622513444996022,-0.198035797847675,0.516830065359477,NaN
12653,40,1,0,242,13,2016,2010,0,0.195148313786992,0.119127203470789,4,1.84365684180472,1.65068507601441,-0.716484088539767,-0.614959804406549,-0.140110560814462,0.224715816046964,-0.346995620217923,0.442402706153386,-0.274498740760092,0.249633932210139,-0.379589307349696,-0.255175710898908,-0.0460285627333727,0.713756889732949,0.224644425605484,-0.0338044180744964,0.512314814814815,NaN
20525,41,1,0,240,14,2016,2014,0,0.251566035325447,0.147807149248478,4,1.19415703316211,-0.28139166410254,-0.716484088539767,-0.884040421914334,0.0841098212251278,-0.246987523355304,0.908541975710029,0.414352492018554,-0.566862712694154,0.0565271854529098,-0.468171532109904,-0.106683074600929,0.353560629790992,0.689289313761892,0.605078673373319,0.0431331722015681,0.439583333333333,NaN
12678,42,1,0,352,21,2015,2010,0,0.15536886258465,0.0904792404097046,1,0.626832382790589,1.592654502548,-0.863375453076608,NaN,NaN,1.05019666000093,-0.905012329519235,2.51811855213093,1.40654722875433,-1.08403917807999,1.73713575876634,0.0168002755837066,-0.846104756913115,0.447119750030964,1.54388991379275,-1.26552913008519,0.790338164251208,NaN
11256,43,0,0,340,8,2015,2009,0,0.129726479349116,0.0797132727555427,1,1.79624809664832,2.39142827849741,-0.863375453076608,NaN,NaN,3.99834253126511,NaN,NaN,1.46855229956264,-0.938497746059758,1.66872295833842,-0.723057771936049,-1.23585011360816,0.461352464128289,1.14448400450235,-1.34798163576295,0.737986111111111,NaN
20729,44,1,0,342,11,2015,2014,0,0.225597862322239,0.141393764283041,1,0.0279019023148045,-0.776358320139567,-0.863375453076608,NaN,NaN,0.224715816046964,-0.0806694635059333,-0.00640072000392158,1.2294792535569,-1.13772648012165,1.68433864340741,-0.534967099291942,-0.958121020830524,0.48189232200542,1.16801341153566,-1.22663031527208,0.786431623931624,NaN
12285,45,0,0,350,17,2015,2012,0,0.161692147677649,0.0786759693822405,1,-0.119065207670019,0.578826248458363,-0.863375453076608,NaN,NaN,0.657110543832377,-0.691652999492263,-0.623505430970219,1.44402435009702,-1.00585759782445,1.73120650565645,-0.307799417095736,-1.28579734805848,0.438515109422277,1.09237841892153,-1.45348353764933,0.812609649122807,NaN
21997,47,1,0,348,24,2015,2014,0,0.123213069516262,0.0818244807073118,1,-2.09442958918646,-1.45053704129345,-0.863375453076608,NaN,NaN,-1.11177697892613,-1.01835947359606,0.274101421344396,1.45124105725026,-0.700952208207769,1.49276647320449,-0.103035887042733,-1.62976386984005,0.301498645691857,1.54751997658892,-1.8584462853146,0.820379273504274,NaN
